year,start_station_name,num_rides
2015,"Spanish Road, Wandsworth",666
2015,"Speakers' Corner 1, Hyde Park",52542
2015,"Speakers' Corner 2, Hyde Park",41107
2015,"Spencer Park, Wandsworth Common",2611
2015,"Spindrift Avenue, Millwall",5249
2015,"St John's Park, Cubitt Town",449
2015,"St Katharines Way, Tower",3323
2015,"St Martin's Close, Camden Town",1475
2015,"St Martins Close, Camden Town",3547
2015,"St. Bride Street, Holborn",19750
2015,"St. Chad's Street, King's Cross",16471
2015,"St. George Street, Mayfair",10645
2015,"St. George's Square, Pimlico",15504
2015,"St. James's Square, St. James's",26290
2015,"St. John Street, Finsbury",10181
2015,"St. John's Park, Cubitt Town",1440
2015,"St. John's Road, Clapham Junction",8142
2015,"St. John's Wood Church, Regent's Park",2034
2015,"St. John's Wood Church, The Regent's Park",6990
2015,"St. John's Wood Road, St. John's Wood",10010
2015,"St. Katharine's Way, Tower",9840
2015,"St. Luke's Church, Chelsea",10175
2015,"St. Mark's Road, North Kensington",9886
2015,"St. Martin's Street, West End",12074
2015,"St. Mary & St. Michael Church, Stepney",2471
2015,"St. Mary Axe, Aldgate",14777
2015,"St. Mary and St. Michael Church, Stepney",820
2015,"St. Peter's Terrace, Fulham",11426
2015,"Stainsby Road , Poplar",5423
2015,"Stamford Street, South Bank",16735
2015,"Stanhope Gate, Mayfair",7639
2015,"Stanley Grove, Battersea",4882
2015,"Star Road, West Kensington",7757
2015,"Stebondale Street, Cubitt Town",2315
2015,"Stephendale Road, Sands End",15393
2015,"Stepney Green Station, Stepney",13618
2015,"Stewart's Road, Nine Elms",663
2015,"Stewart's Road, Wandsworth Road",2001
2015,"Stonecutter Street, Holborn",21901
2015,"Storey's Gate, Westminster",25089
2015,"Strand, Strand",17058
2015,"Strata, Elephant & Castle",6654
2015,"Strata, Southwark",2223
2015,"Sugden Road, Battersea",1554
2015,"Sugden Road, Clapham",4824
2015,"Sumner Place, South Kensington",6802
2015,"Sun Street, Liverpool Street",28787
2015,"Surrey Lane, Battersea",9385
2015,"Sutton Street, Shadwell",10546
2015,"Swan Street, The Borough",12338
2015,"Tachbrook Street, Victoria",13654
2015,"Tallis Street, Temple",13417
2015,"Tanner Street, Bermondsey",17062
2015,"Tavistock Place, Bloomsbury",14481
2015,"Tavistock Street, Covent Garden",22605
2015,"Taviton Street, Bloomsbury",16245
2015,"Teversham Lane, Stockwell",4830
2015,"Teviot Street, Poplar",1503
2015,"The Green Bridge, Mile End",8581
2015,"The Guildhall, Guildhall",9671
2015,"The Tennis Courts, Regent's Park",3303
2015,"The Tennis Courts, The Regent's Park",10258
2015,"The Vale, Chelsea",4029
2015,"The Vale, West Chelsea",12353
2015,"Theobald's Road , Holborn",13014
2015,"Theobalds Road , Holborn",5491
2015,"Thessaly Road North, Nine Elms",1069
2015,"Thessaly Road North, Wandsworth Road",2545
2015,"Thorndike Close, West Chelsea",9376
2015,"Thornfield House, Poplar",947
2015,"Thurtle Road, Haggerston",5889
2015,"Tooley Street, Bermondsey",32518
2015,"Torrens Street, Angel",14372
2015,"Tower Gardens , Tower",25534
2015,"Trebovir Road, Earl's Court",8858
2015,"Triangle Car Park, Hyde Park",41675
2015,"Turquoise Island, Notting Hill",14493
2015,"Twig Folly Bridge, Mile End",13437
2015,"Tyers Gate, Bermondsey",10056
2015,"Tysoe Street, Clerkenwell",19676
2015,"Union Grove, Wandsworth Road",9120
2015,"Union Street, The Borough",12411
2015,"Upcerne Road, West Chelsea",8747
2015,"Upper Bank Street, Canary Wharf",9116
2015,"Upper Grosvenor Street, Mayfair",3935
2015,"Upper Richmond Road, East Putney",978
2015,"Upper Richmond Road, Putney",2788
2015,"Usk Road, Battersea",1222
2015,"Usk Road, Clapham Junction",4319
2015,"Vaughan Way, Wapping",13086
2015,"Vauxhall Bridge , Pimlico",8562
2015,"Vauxhall Cross, Vauxhall",25985
2015,"Vauxhall Street, Vauxhall",4051
2015,"Vauxhall Walk, Vauxhall",6157
2015,"Vereker Road North, West Kensington",8755
2015,"Vereker Road, West Kensington",3025
2015,"Vicarage Crescent, Battersea",12713
2015,"Vicarage Gate, Kensington",6141
2015,"Victoria Park Road, Hackney Central",15774
2015,"Victoria and Albert Museum, Cromwell Road",599
2015,"Vincent Square, Westminster",6998
2015,"Vincent Street, Pimlico",9788
2015,"Walmer Road, Avondale",3655
2015,"Walmer Road, Notting Hill",1422
2015,"Walnut Tree Walk, Vauxhall",8663
2015,"Walworth Road, Elephant & Castle",9580
2015,"Walworth Road, Southwark",3452
2015,"Wandsworth Rd, Isley Court, Wandsworth Road",7954
2015,"Wandsworth Town Station, Wandsworth",10836
2015,"Wapping High Street, Wapping",8004
2015,"Wapping Lane, Wapping",13421
2015,"Wardour Street, Soho",26115
2015,"Warren Street Station, Euston",24597
2015,"Warwick Avenue Station, Maida Vale",16838
2015,"Warwick Road, Olympia",9320
2015,"Warwick Square, Pimlico",10806
2015,"Waterloo Bridge, South Bank",9697
2015,"Waterloo Place, St. James's",18545
2015,"Waterloo Road, South Bank",13236
2015,"Waterloo Roundabout, Waterloo",1678
2015,"Waterloo Station 1, Waterloo",58661
2015,"Waterloo Station 2, Waterloo",29731
2015,"Waterloo Station 3, Waterloo",80916
2015,"Watney Market, Stepney",10872
2015,"Watney Street, Shadwell",16502
2015,"Webber Street , Southwark",8136
2015,"Wellington Arch, Hyde Park",43531
2015,"Wellington Road, St. John's Wood",7608
2015,"Wellington Row, Bethnal Green",11654
2015,"Wellington Street , Strand",24088
2015,"Wells Street, Fitzrovia",19068
2015,"Wendon Street, Old Ford",6684
2015,"Wenlock Road , Hoxton",15859
2015,"West Cromwell Road, Earl's Court",10674
2015,"West Kensington Station, West Kensington",8684
2015,"West Smithfield Rotunda, Farringdon",22745
2015,"Westbourne Grove, Bayswater",10828
2015,"Westbourne Park Road, Portobello",10683
2015,"Westbridge Road, Battersea",17216
2015,"Westferry DLR, Limehouse",16616
2015,"Westfield Ariel Way, White City",4632
2015,"Westfield Eastern Access Road, Shepherd's Bush",495
2015,"Westfield Library Corner, Shepherd's Bush",11517
2015,"Westfield Southern Terrace ,Shepherd's Bush",7923
2015,"Westminster Bridge Road, Elephant & Castle",3788
2015,"Westminster University, Marylebone",10704
2015,"Whiston Road, Haggerston",7742
2015,"Whitehall Place, Strand",26837
2015,"Whiteley's, Bayswater",15850
2015,"William IV Street, Strand",31798
2015,"William Morris Way, Sands End",9058
2015,"Windsor Terrace, Hoxton",12388
2015,"Winsland Street, Paddington",24176
2015,"Wood Street, Guildhall",11009
2015,"Woodstock Grove, Shepherd's Bush",14512
2015,"Woodstock Street, Mayfair",9165
2015,"World's End Place, West Chelsea",9986
2015,"Wormwood Street, Liverpool Street",51738
2015,"Wren Street, Holborn",20681
2015,"Wright's Lane, Kensington",21182
2015,"York Hall, Bethnal Green",16710
2016,"Abbey Orchard Street, Westminster",15867
2016,"Abbotsbury Road, Holland Park",4077
2016,"Aberdeen Place, St. John's Wood",7769
2016,"Aberfeldy Street, Poplar",1661
2016,"Abingdon Green, Westminster",20200
2016,"Abingdon Villas, Kensington",7925
2016,"Abyssinia Close, Clapham Junction",4855
2016,"Ackroyd Drive, Bow",4284
2016,"Ada Street, Hackney Central",13951
2016,"Addison Road, Holland Park",4485
2016,"Aintree Street, Fulham",9225
2016,"Albany Street, The Regent's Park",11733
2016,"Albert Bridge Road, Battersea Park",14085
2016,"Albert Embankment, Vauxhall",10849
2016,"Albert Gardens, Stepney",11667
2016,"Albert Gate, Hyde Park",63570
2016,"Albert Square, Stockwell",4712
2016,"Alderney Street, Pimlico",12955
2016,"Aldersgate Street, Barbican",28042
2016,"Alfred Place, Bloomsbury",16220
2016,"Alfreda Street, Battersea Park",7885
2016,"All Saints Church, Portobello",16451
2016,"All Saints' Road, Portobello",7483
2016,"Alma Road, Wandsworth",4323
2016,"Alpha Grove, Millwall",4199
2016,"Altab Ali Park, Whitechapel",593
2016,"Ampton Street , Clerkenwell",11130
2016,"Ansell House, Stepney",11714
2016,"Antill Road, Mile End",8793
2016,"Appold Street, Liverpool Street",12422
2016,"Aquatic Centre, Queen Elizabeth Olympic Park",37652
2016,"Archbishop's Park, Waterloo",10366
2016,"Argyll Road, Kensington",7856
2016,"Arlington Road, Camden Town",10786
2016,"Ashley Crescent, Battersea",8771
2016,"Ashley Place, Victoria",23382
2016,"Ashmole Estate, Oval",7410
2016,"Aston Street, Stepney",4423
2016,"Austin Road, Battersea Park",10225
2016,"Aylward Street, Stepney",6687
2016,"BBC White City, White City",7192
2016,"Baker Street, Marylebone",11581
2016,"Baldwin Street, St. Luke's",15319
2016,"Bancroft Road, Bethnal Green",9341
2016,"Bank of England Museum, Bank",24509
2016,"Bankside Mix, Bankside",27734
2016,"Barbican Centre, Barbican",13000
2016,"Barons Court Station, West Kensington",14086
2016,"Bath Street, St. Luke's",22637
2016,"Battersea Church Road, Battersea",10109
2016,"Battersea Park Road, Nine Elms",9271
2016,"Bayley Street , Bloomsbury",18414
2016,"Baylis Road, Waterloo",27084
2016,"Bayswater Road, Hyde Park",11243
2016,"Beaumont Street, Marylebone",13209
2016,"Bedford Way, Bloomsbury",10910
2016,"Belford House, Haggerston",7805
2016,"Belgrave Road, Victoria",19556
2016,"Belgrave Square, Belgravia",7461
2016,"Belgrove Street , King's Cross",99273
2016,"Bell Lane, Liverpool Street",13410
2016,"Bell Street , Marylebone",12018
2016,"Belvedere Road 1, South Bank",3250
2016,"Belvedere Road 2, South Bank",1970
2016,"Belvedere Road, South Bank",21226
2016,"Bermondsey Street, Bermondsey",23468
2016,"Berry Street, Clerkenwell",26475
2016,"Beryl Road, Hammersmith",7835
2016,"Bethnal Green Garden, Bethnal Green",11938
2016,"Bethnal Green Road, Shoreditch",41430
2016,"Bevington Road West, North Kensington",4244
2016,"Bevington Road, North Kensington",1142
2016,"Binfield Road, Stockwell",17999
2016,"Birkenhead Street, King's Cross",9221
2016,"Bishop's Avenue, Fulham",8881
2016,"Bishop's Bridge Road East, Bayswater",7686
2016,"Bishop's Bridge Road West, Bayswater",12776
2016,"Black Lion Gate, Kensington Gardens",62971
2016,"Black Prince Road, Vauxhall",11102
2016,"Blackfriars Road, Southwark",10703
2016,"Blackfriars road, Southwark",5
2016,"Blenheim Crescent, Ladbroke Grove",11845
2016,"Blythe Road West, Shepherd's Bush",5812
2016,"Bolsover Street, Fitzrovia",17646
2016,"Bonny Street, Camden Town",17777
2016,"Borough High Street, The Borough",12021
2016,"Borough Road, Elephant & Castle",8258
2016,"Boston Place, Marylebone",19147
2016,"Bourne Street, Belgravia",7640
2016,"Bouverie Street, Temple",19026
2016,"Bow Church Station, Bow",7563
2016,"Bow Road Station, Bow",8395
2016,"Bradmead, Battersea Park",5027
2016,"Braham Street, Aldgate",19752
2016,"Bramham Gardens, Earl's Court",16290
2016,"Breams Buildings, Holborn",7659
2016,"Brick Lane Market, Shoreditch",16535
2016,"Bricklayers Arms, Borough",15408
2016,"Bridge Avenue, Hammersmith",10163
2016,"British Museum, Bloomsbury",24725
2016,"Broadcasting House, Marylebone",15606
2016,"Broadley Terrace, Marylebone",5116
2016,"Broadwick Street, Soho",13649
2016,"Bromley High Street, Bow",3444
2016,"Brook Green South, Brook Green",8776
2016,"Broomhouse Lane, Parsons Green",3639
2016,"Brunswick Square, Bloomsbury",13916
2016,"Brushfield Street, Liverpool Street",42758
2016,"Bruton Street, Mayfair",8381
2016,"Buckingham Gate, Westminster",15762
2016,"Bunhill Row, Moorgate",20795
2016,"Burdett Road, Mile End",5360
2016,"Bury Place, Holborn",12489
2016,"Butler Place, Westminster",9498
2016,"Buxton Street 1, Shoreditch",7893
2016,"Cadogan Close, Victoria Park",13611
2016,"Cadogan Gardens, Chelsea",16503
2016,"Cadogan Place, Knightsbridge",7790
2016,"Caldwell Street, Stockwell",13559
2016,"Calshot Street , King's Cross",6409
2016,"Campden Hill Road, Notting Hill",5745
2016,"Canton Street, Poplar",4485
2016,"Cantrell Road, Bow",3744
2016,"Cardinal Place, Victoria",18155
2016,"Carey Street, Holborn",6764
2016,"Carnegie Street, King's Cross",10449
2016,"Cartwright Gardens , Bloomsbury",15197
2016,"Castalia Square, Cubitt Town",1129
2016,"Castlehaven Road, Camden Town",18492
2016,"Central House, Aldgate",11298
2016,"Central House, Whitechapel",817
2016,"Cephas Street, Bethnal Green",11076
2016,"Chadwell Street, Angel",17434
2016,"Chancery Lane, Holborn",9482
2016,"Chapel Place, Marylebone",15071
2016,"Charing Cross Hospital, Hammersmith",8121
2016,"Charlbert Street, St. John's Wood",7315
2016,"Charles II Street, West End",12314
2016,"Charlotte Street, Fitzrovia",13045
2016,"Charlotte Terrace, Angel",8871
2016,"Cheapside, Bank",36040
2016,"Chelsea Bridge, Pimlico",12092
2016,"Chelsea Green, Chelsea",8171
2016,"Chepstow Villas, Notting Hill",11240
2016,"Cheshire Street, Bethnal Green",9809
2016,"Chesilton Road, Fulham",12234
2016,"Chrisp Street Market, Poplar",5916
2016,"Christian Street, Whitechapel",14548
2016,"Christopher Street, Liverpool Street",13937
2016,"City Road, Angel",14121
2016,"Clapham Common North Side, Clapham Common",5686
2016,"Clapham Common North side, Clapham Common",5389
2016,"Clapham Road, Lingham Street, Stockwell",4523
2016,"Claremont Square, Angel",9609
2016,"Clarence Walk, Stockwell",6328
2016,"Clarendon Road, Avondale",4792
2016,"Clarges Street, Mayfair",4590
2016,"Clarkson Street, Bethnal Green",6165
2016,"Claverton Street, Pimlico",10096
2016,"Cleaver Street, Kennington",5670
2016,"Clerkenwell Green, Clerkenwell",23606
2016,"Cleveland Gardens, Bayswater",9530
2016,"Cleveland Way, Stepney",12437
2016,"Clifford Street, Mayfair",9311
2016,"Clifton Road, Maida Vale",12624
2016,"Clifton Street, Shoreditch",7700
2016,"Clinton Road, Mile End",10787
2016,"Cloudesley Road, Angel",12085
2016,"Colet Gardens, Hammersmith",1130
2016,"Collingham Gardens, Earl's Court",8274
2016,"Colombo Street, Southwark",7113
2016,"Columbia Road, Shoreditch",15380
2016,"Commercial Street, Shoreditch",12933
2016,"Concert Hall Approach 1, South Bank",10843
2016,"Concert Hall Approach 2, South Bank",10106
2016,"Contact Centre, Southbury House",3
2016,"Coomer Place, West Kensington",11589
2016,"Copper Box Arena, Queen Elizabeth Olympic Park",8064
2016,"Coram Street, Bloomsbury",5312
2016,"Cotton Garden Estate, Kennington",6205
2016,"Courland Grove, Wandsworth Road",7413
2016,"Crabtree Lane, Fulham",7926
2016,"Craven Street, Strand",40667
2016,"Crawford Street, Marylebone",12717
2016,"Crinan Street, King's Cross",10983
2016,"Crisp Road, Hammersmith",13379
2016,"Cromer Street, Bloomsbury",6299
2016,"Crosswall, Tower",33119
2016,"Culvert Road, Battersea",4958
2016,"Cumberland Gate, Hyde Park",19804
2016,"Curlew Street, Shad Thames",20623
2016,"Curzon Street, Mayfair",8371
2016,"Danvers Street, West Chelsea",11528
2016,"De Vere Gardens, Kensington",14184
2016,"Denyer Street, Knightsbridge",5810
2016,"Derry Street, Kensington",23918
2016,"Devons Road, Bow",6849
2016,"Devonshire Square, Liverpool Street",16024
2016,"Devonshire Terrace, Bayswater",17234
2016,"Dickens Square, Borough",4800
2016,"Disraeli Road, Putney",7648
2016,"Dock Street, Wapping",6816
2016,"Doddington Grove, Kennington",10450
2016,"Doric Way , Somers Town",20431
2016,"Dorothy Road, Clapham Junction",7185
2016,"Dorset Square, Marylebone",14097
2016,"Drayton Gardens, West Chelsea",17493
2016,"Driffield Road, Old Ford",11179
2016,"Drummond Street , Euston",16381
2016,"Drury Lane, Covent Garden",29609
2016,"Duke Street Hill, London Bridge",41827
2016,"Dunston Road , Haggerston",25957
2016,"Durant Street, Bethnal Green",12508
2016,"Eagle Wharf Road, Hoxton",27927
2016,"Earnshaw Street , Covent Garden",14629
2016,"East Ferry Road, Cubitt Town",3325
2016,"East India DLR, Blackwall",5474
2016,"East Road, Hoxton",12393
2016,"East Village, Queen Elizabeth Olympic Park",10461
2016,"Eastbourne Mews, Paddington",14295
2016,"Eaton Square (South), Belgravia",7067
2016,"Eaton Square, Belgravia",9721
2016,"Ebury Bridge, Pimlico",13024
2016,"Eccleston Place, Victoria",26545
2016,"Edgware Road Station, Marylebone",13897
2016,"Eel Brook Common, Walham Green",8419
2016,"Elizabeth Bridge, Victoria",19522
2016,"Elysium Place, Fulham",5136
2016,"Embankment (Savoy), Strand",13218
2016,"Emperor's Gate, South Kensington",10187
2016,"Empire Square, The Borough",13519
2016,"Endsleigh Gardens, Euston",23058
2016,"Erin Close, Walham Green",15212
2016,"Esmond Street, Putney",1996
2016,"Ethelburga Estate, Battersea Park",20130
2016,"Euston Road, Euston",12116
2016,"Everington Street, Fulham",8569
2016,"Eversholt Street , Camden Town",8345
2016,"Evesham Street, Avondale",2725
2016,"Exhibition Road Museums, South Kensington",19546
2016,"Exhibition Road, Knightsbridge",30951
2016,"Falcon Road, Clapham Junction",19185
2016,"Falkirk Street, Hoxton",10332
2016,"Fanshaw Street, Hoxton",10536
2016,"Farm Street, Mayfair",5921
2016,"Farringdon Lane, Clerkenwell",13222
2016,"Fashion Street, Whitechapel",11415
2016,"Fawcett Close, Battersea",960
2016,"Fawcett Close, Clapham Junction",1702
2016,"Felsham Road, Putney",7184
2016,"Finlay Street, Fulham",9820
2016,"Finnis Street, Bethnal Green",9342
2016,"Finsbury Circus, Liverpool Street",43287
2016,"Finsbury Leisure Centre, St. Luke's",24986
2016,"Finsbury Library , Finsbury",11633
2016,"Finsbury Square , Moorgate",15184
2016,"Fire Brigade Pier, Vauxhall",17381
2016,"Fisherman's Walk West, Canary Wharf",13789
2016,"Flamborough Street, Limehouse",17087
2016,"Flood Street, Chelsea",22692
2016,"Foley Street, Fitzrovia",6875
2016,"Ford Road, Old Ford",7501
2016,"Fore Street, Guildhall",11533
2016,"Fournier Street, Whitechapel",18186
2016,"Frampton Street, Paddington",6834
2016,"Freston Road, Avondale",3160
2016,"Frith Street, Soho",16345
2016,"Fulham Broadway, Walham Green",25894
2016,"Fulham Park Road, Fulham",8967
2016,"Furze Green, Bow",9517
2016,"Garnet Street, Shadwell",11185
2016,"Gaywood  Street, Elephant & Castle",7988
2016,"George Place Mews, Marylebone",9019
2016,"George Street, Marylebone",13038
2016,"Geraldine Street, Elephant & Castle",4078
2016,"Globe Town Market, Bethnal Green",10955
2016,"Gloucester Avenue, Camden Town",12764
2016,"Gloucester Road (Central), South Kensington",9729
2016,"Gloucester Road (North), Kensington",14188
2016,"Gloucester Road Station, South Kensington",23988
2016,"Gloucester Street, Pimlico",15071
2016,"Gloucester Terrace, Bayswater",9811
2016,"Godliman Street, St. Paul's",24095
2016,"Golden Lane, Barbican",15380
2016,"Golden Square, Soho",16761
2016,"Goldsmith's Row, Haggerston",13089
2016,"Good's Way, King's Cross",13063
2016,"Goswell Road (City Uni), Finsbury",9297
2016,"Gower Place , Euston",13799
2016,"Grafton Street, Mayfair",7063
2016,"Graham Street, Angel",21155
